  -4.2861671e+01  -3.1992394e+01   7.0748506e+02  -4.9425145e-02  -5.7071241e-02   9.9714594e-01   3.8553170e+00   7.5570063e-02
  -4.8901603e+01  -4.2466708e+01   7.0658619e+02  -4.9425145e-02  -5.7071241e-02   9.9714594e-01   3.8553170e+00   7.5570063e-02
  -4.2832010e+01  -5.2958145e+01   7.0628657e+02  -4.9425145e-02  -5.7071241e-02   9.9714594e-01   3.8553170e+00   7.5570063e-02
  -3.0722485e+01  -5.2975270e+01   7.0688581e+02  -4.9425145e-02  -5.7071241e-02   9.9714594e-01   3.8553170e+00   7.5570063e-02
  -1.2259979e+01  -6.3704719e+01   7.0647777e+02  -1.6469611e-02  -8.5578612e-02   9.9619529e-01   3.3317183e+00   8.7259686e-02
  -1.3727063e-01  -6.3713279e+01   7.0667746e+02  -1.6469611e-02  -8.5578612e-02   9.9619529e-01   3.3317183e+00   8.7259686e-02
  -6.2060384e+00  -5.3247522e+01   7.0747619e+02  -1.6469611e-02  -8.5578612e-02   9.9619529e-01   3.3317183e+00   8.7259686e-02
  -1.8328747e+01  -5.3238961e+01   7.0727651e+02  -1.6469611e-02  -8.5578612e-02   9.9619529e-01   3.3317183e+00   8.7259686e-02
  -2.4382687e+01  -6.3696158e+01   7.0627809e+02  -1.6469611e-02  -8.5578612e-02   9.9619529e-01   3.3317183e+00   8.7259686e-02
  -1.8313919e+01  -7.4161916e+01   7.0547936e+02  -1.6469611e-02  -8.5578612e-02   9.9619529e-01   3.3317183e+00   8.7259686e-02
  -6.1912110e+00  -7.4170476e+01   7.0567904e+02  -1.6469611e-02  -8.5578612e-02   9.9619529e-01   3.3317183e+00   8.7259686e-02
   1.8396039e+01  -5.3104790e+01   7.0718544e+02   2.4712572e-02  -7.1339052e-02   9.9714594e-01   2.8081195e+00   7.5570063e-02
   3.0516687e+01  -5.3094087e+01   7.0688581e+02   2.4712572e-02  -7.1339052e-02   9.9714594e-01   2.8081195e+00   7.5570063e-02
   2.4465632e+01  -4.2626195e+01   7.0778469e+02   2.4712572e-02  -7.1339052e-02   9.9714594e-01   2.8081195e+00   7.5570063e-02
   1.2344984e+01  -4.2636898e+01   7.0808431e+02   2.4712572e-02  -7.1339052e-02   9.9714594e-01   2.8081195e+00   7.5570063e-02
   6.2753908e+00  -5.3115493e+01   7.0748506e+02   2.4712572e-02  -7.1339052e-02   9.9714594e-01   2.8081195e+00   7.5570063e-02
